state,fips,county,air_pollution,alcohol_driving_deaths,days_poor_mental_health,days_poor_physical_health,dentists,diabetes,drinking_excessive,exercise_access,flu_vaccinations,food_env_index,frequent_ment_distress,frequent_phys_distress,homeownership,income_inequality,injury_deaths,life_expectancy,life_expectancy_white,median_household_income,obesity,physical_inactivity,poor_fair_health,pop_non_english_speaker,premature_age_adjusted_mortality,premature_death,premature_death_white,prevent_hospital_stays,prevent_hospital_stays_white,primary_care_physicians,sexually_transmitted_infections,smoking,social_associations,some_college,unemployment,uninsured,bonding,bridging,linking,socialcap,pop_female,median_age,pop,pop_white,pop_black,pop_natam,pop_asian,pop_pacific,pop_hisplat,pop_over_15,pop_never_married,pop_some_college,employees_muni,employees_state,employees_fed,median_income,gini,pop_labor_force,pop_unemployed,median_monthly_housing_cost,total_adherents,protestant,catholic,orthodox,muslim,jewish,other_adherents,county_name,urban,region,democrat_2000,democrat_2004,democrat_2008,democrat_2012,democrat_2016,democrat_2020,republican_2000,republican_2004,republican_2008,republican_2012,republican_2016,republican_2020,gap_2000,gap_2004,gap_2008,gap_2012,gap_2016,gap_2020
KS,20087,Jefferson County,9.7,0.303030303,3.2900693979,3.1013450619,1.581028e-4,0.119,0.1843842184,0.5337237269,0.53,8.7,0.1029301432,0.0921342259,0.8197368421,3.3872613934,86.630394591,79.008715728,79.287671727,69246,0.349,0.245,0.1244514737,7.826913e-4,342.45964826,7102.2024082,6691.3905924,3270,3217,4.737341e-4,300,0.1647217236,11.580166333,0.6521303258,0.0325563096,0.0914318945,0.7581071257591248,0.2728763222694397,0.322966068983078,1.3539495468139648,0.493211709800594,44,18856,0.9582626219770896,0.0055685193042002545,0.006045820958845991,0,0,0.024925753075943996,15288,0.206567242281528,0.2237484089944845,42.002545608824775,41.94951209164192,15.167585914297836,58935,0.3542,9869,57.75661161211876,842,396.84199518979403,301.05615392659206,95.62898671964865,0,0,0,0.15685454355327827,Jefferson,urbanized_area,West North Central,38.1,37,39.6,37.2,30.2,32.7,56.2,61.5,58.3,60.2,62.5,64.8,18.1,24.5,18.699999999999996,23,32.3,32.099999999999994
KS,20089,Jewell County,7.6,0,3.9051880138,3.7154431737,3.519887e-4,0.135,0.1440388311,0.4439389015,0.33,7.5,0.122701961,0.1142078737,0.818115942,4.6377957545,89.010612804,80.017602357,79.804941109,44271,0.291,0.249,0.1749980354,0.0018122508,384.89284208,8734.8255545,9088.6422383,4192,4252,NA,140.4,0.1662257895,21.052631579,0.626953125,0.027972028,0.1231847772,0.7339810132980347,0.17827534675598145,0.27153003215789795,1.183786392211914,0.4978062774215322,51.9,2963,0.974687816402295,0.003712453594330071,0.0030374620317246033,3.374957813027337e-4,6.749915626054674e-4,0.024299696253796826,2492,0.1653290529695024,0.26594667566655417,54.33682078974013,24.63719203509956,2.0249746878164023,43125,0.4297,1354,22.156573116691284,433,593.1101722456939,531.036724081898,62.0734481637959,0,0,0,0,Jewell,rural,West North Central,20.2,20.1,19.8,15.3,12,13,74.6,78.1,77.7,82.5,81.9,85.2,54.39999999999999,57.99999999999999,57.900000000000006,67.2,69.9,72.2
KS,20091,Johnson County,9.8,0.2442748092,2.8952137646,2.5232095756,8.317226e-4,0.077,0.2126862643,0.9464477681,0.58,8.6,0.0870463203,0.0715045519,0.6912377012,4.0047931061,48.879377924,82.049923175,82.062951246,87087,0.271,0.175,0.0927198448,0.0181900224,216.7102159,4252.251823,4219.068152,3919,3803,0.001226365,340.8,0.1063854563,8.6099279743,0.8413759032,0.0288793116,0.0716426629,0.688552737236023,0.11895247548818588,0.17232248187065125,0.9798277020454408,0.5101840541675233,37.3,578797,0.8651340625469724,0.04597812359082718,0.002512107008156573,0.04754516695836364,4.52663023478007e-4,0.07439050306065857,457966,0.27249184437272633,0.17834059264301647,26.750311421793825,17.814536011762325,10.965848129827902,81121,0.4503,323559,35.14042261225928,1226,545.2047947458465,314.98642909777845,187.6790541347608,2.7656341020142268,4.807241734796823,13.6940234738937,21.272412202602453,Johnson,urbanized_area,West North Central,36.4,37.8,44.8,40.3,44.8,53.1,59.7,61.1,53.8,57.7,47.4,44.8,23.300000000000004,23.300000000000004,9,17.400000000000006,2.6000000000000014,8.300000000000004
KS,20093,Kearny County,7.2,0.1666666667,3.5900048691,3.5442875694,2.53614e-4,0.101,0.1706342745,0.6351521247,0.2,6.4,0.1123917501,0.1083213202,0.7628865979,3.8957450212,111.72616932,79.446517847,79.447727238,63248,0.347,0.241,0.179416646,0.0208848585,343.04486019,7379.4950266,6872.8038817,6494,6505,7.575758e-4,404,0.1603357163,12.626262626,0.4064293915,0.0235237638,0.1730941704,0.610674262046814,0.28083476424217224,0.22548343241214752,1.116992473602295,0.5120834393284152,34.8,3931,0.8649198677181379,0.006868481302467566,0.00635970490969219,0.0043245993385906895,0,0.30959043500381583,3024,0.2595899470899471,0.2320020351055711,56.98295599084203,25.947596031544137,2.035105571101501,51439,0.4453,1877,39.424613745338306,792,713.6032185064118,420.6688458637164,292.9343726426955,0,0,0,0,Kearny,rural,West North Central,22.3,18.7,20.9,19.3,13.2,18.4,75.5,80.9,78.2,79.1,81.7,80,53.2,62.2,57.3,59.8,68.5,61.6
KS,20095,Kingman County,8.4,0,3.3012247228,3.1050543024,2.735978e-4,0.133,0.1664218837,0.5276151693,0.4,7.8,0.1026273984,0.0927242516,0.787447428,3.78485627,119.92964128,68.237655615,70.65973684,56005,0.315,0.325,0.1339138953,0.0016913319,865.16652639,16900.994196,13874.805564,4737,4843,1.358696e-4,231,0.1397126252,19.02173913,0.7262945528,0.0322675271,0.092670895,0.7449882626533508,0.16374057531356812,0.25086620450019836,1.159595012664795,0.4937961985216473,45.5,7576,0.9680570221752904,0.003563885955649419,0.003695881731784583,2.6399155227032733e-4,0,0.03194297782470961,6215,0.22156074014481095,0.26834741288278774,37.75079197465681,29.03907074973601,6.863780359028511,57593,0.4198,3829,47.270827892400106,686,631.0766098243828,363.8330363960295,267.2435734283533,0,0,0,0,Kingman,urban_cluster,West North Central,26,24,26.3,22.7,18,19,70.2,74.4,71,74.2,75.9,79.3,44.2,50.400000000000006,44.7,51.5,57.900000000000006,60.3
KS,20097,Kiowa County,7.3,0.1818181818,3.6412773396,3.4653181398,0,0.105,0.1665798273,0.1907559734,0.3,5.3,0.1126183801,0.1031516674,0.7125382263,3.7227646558,119.41724385,78.517412149,78.397015827,64399,0.299,0.297,0.1512622887,0.0038103302,427.90611072,7659.0069812,8093.8004701,3293,3116,4.024145e-4,NA,0.1544193954,52.3138833,0.660944206,0.0237366003,0.1320441989,0.704143226146698,0.25878679752349854,0.2461724430322647,1.2091025114059448,0.5126782884310618,40.8,2524,0.9445324881141046,0.014659270998415214,0.006339144215530904,0.012282091917591125,0,0.06378763866877972,2066,0.2623426911907067,0.23217115689381934,57.052297939778136,26.545166402535656,4.754358161648177,48226,0.4117,1313,30.464584920030465,617,817.4696435566001,755.5816686251469,61.49627888758324,0,0,0,0.3916960438699569,Kiowa,rural,West North Central,18.3,16.4,17.6,14.2,10.6,13.4,78.5,81.5,80.4,85.3,83.4,84.1,60.2,65.1,62.8,71.1,72.80000000000001,70.69999999999999
KS,20099,Labette County,9.9,0.05,4.081297194,3.9211969742,4.007213e-4,0.135,0.1507216807,0.6371546258,0.36,7.3,0.1253386644,0.1174411397,0.7040956056,4.0978379451,77.211775284,75.840816125,75.854508008,44571,0.373,0.328,0.19905189,0.0031567317,486.46260217,9142.870461,9193.8704767,3663,3767,6.949615e-4,377.3,0.192347636,14.39563167,0.5910097431,0.0399143302,0.1049493883,0.6938062310218811,0.25854867696762085,0.2781086564064026,1.2304635047912598,0.5065440568286869,41,20553,0.8893592176324624,0.03853452050795504,0.01050941468398774,0.0027733177638300977,0,0.04388653724517102,16502,0.26505878075384803,0.25499927017953583,40.48070841239722,45.20021408066949,4.622196273050163,45706,0.4111,9987,47.36157004105337,647,503.262831489795,445.04095894848894,46.28129772758828,0,0,0,11.940574813717776,Labette,urban_cluster,West North Central,43.9,39.6,42.5,38.8,28.3,31,52.4,59.1,55.4,59,65.8,67,8.5,19.5,12.9,20.200000000000003,37.5,36
KS,20101,Lane County,7,0,3.7365912527,3.4666353696,0,0.164,0.1571445321,0.02,0.28,8.2,0.1146042989,0.1039061083,0.7712833545,4.487012987,147.92899408,NA,NA,59240,0.31,0.315,0.1624392489,0.0019815059,440.92358001,6183.962223,5993.8736324,2948,2982,6.414368e-4,NA,0.1528177839,38.486209108,0.6693333333,0.027638191,0.1376994123,0.756157636642456,0.34949931502342224,0.31587159633636475,1.4215285778045654,0.49236192714453586,41.5,1702,0.9688601645123385,5.875440658049354e-4,0.022914218566392478,0,0.004112808460634548,0.06639247943595769,1387,0.22782984859408795,0.26321974148061106,103.40775558166862,12.925969447708578,1.1750881316098707,51765,0.4473,917,34.89640130861505,584,900.5714285714286,719.4285714285714,181.14285714285714,0,0,0,0,Lane,rural,West North Central,22.2,17.9,18.8,18.5,12.2,12.8,74.7,81.2,79.3,79.6,82.4,85.1,52.5,63.3,60.5,61.099999999999994,70.2,72.3
KS,20103,Leavenworth County,10.1,0.2857142857,3.5585814821,3.3419332941,4.425214e-4,0.108,0.183430622,0.8225956682,0.46,7.5,0.1043253064,0.0979076577,0.6744641537,4.1036922976,65.624820655,79.094831502,79.130092694,70807,0.368,0.251,0.1579656876,0.0055665314,325.56596062,6176.720008,6183.3323234,4570,4429,4.439238e-4,387.2,0.1808610867,7.5220420494,0.6803090508,0.0363924917,0.0682117131,0.6721997261047363,0.2638303339481354,0.32760030031204224,1.2636303901672363,0.46343829937373204,37.3,79359,0.8294963394195995,0.08892501165589284,0.0063508864779042076,0.01496994669791706,4.6623571365566604e-4,0.0679570055066218,63380,0.26072893657305146,0.21712723194596706,33.8587935835885,23.828425257374715,76.36184931765773,70022,0.405,36206,42.202949787328066,1055,325.553937581172,178.75555905387856,122.27950726120666,0,4.040563055085469,0,20.47830821100135,Leavenworth,urbanized_area,West North Central,41.8,40.4,43.3,39,33.7,38.1,54.1,58.4,54.9,58.7,58.2,59.2,12.300000000000004,18,11.6,19.700000000000003,24.5,21.1
KS,20105,Lincoln County,7.7,1,3.7222728752,3.3575623685,0,0.051,0.1533452105,0.2045664918,0.4,7.6,0.1116069081,0.100319491,0.8037974684,3.6744803551,71.377587438,81.35793492,81.529692776,44439,0.327,0.232,0.1467806227,0,339.72924026,5662.2910375,5552.6207282,6174,6330,3.286231e-4,NA,0.1476367466,16.431153467,0.747311828,0.0249406176,0.1072830353,0.7578024864196777,0.3225545585155487,0.25774821639060974,1.3381052017211914,0.5017622556872797,46.6,3121,0.9868631848766422,0.0067286126241589235,9.612303748798462e-4,0,0,0.03011855174623518,2558,0.22673964034401878,0.2918936238385133,74.65555911566805,33.322652995834666,11.855174623518103,48693,0.4138,1589,59.78602894902455,539,580.6849737735267,517.1243443381672,62.943535945695764,0,0,0,0.617093489663684,Lincoln,rural,West North Central,24.8,21.7,21.9,19.5,14.7,16.8,68.5,76,75.9,78.6,80.5,81.3,43.7,54.3,54.00000000000001,59.099999999999994,65.8,64.5
KS,20107,Linn County,9.3,0.2,3.9660773739,3.70159502,4.102564e-4,0.121,0.1556137428,0.6357705054,0.25,7.5,0.122874607,0.1113963771,0.7762189512,5.100896861,95.689798635,76.6274474,76.169323661,47153,0.4,0.337,0.1638412929,3.300693e-4,435.62053472,9649.407154,10189.087379,4863,4854,2.056344e-4,349.6,0.1839120438,7.1972033724,0.5947394057,0.0586780576,0.1146513798,0.7277569770812988,0.2556596100330353,0.2704482972621918,1.253864884376526,0.5008331597583837,43.6,9602,0.9609456363257655,0.008123307644240784,0.01093522182878567,0.003124349093938763,0,0.025723807540095813,7813,0.21246640215026238,0.24932305769631327,36.971464278275356,23.120183295146845,9.373047281816287,46576,0.4512,4395,57.792946530147894,678,290.1822700911351,236.95111847555924,39.35376967688484,0,0,0,13.87738193869097,Linn,rural,West North Central,37.3,34.4,30.9,26.2,16.6,17.8,59,64.3,66.8,71.1,78.7,80.2,21.700000000000003,29.9,35.9,44.89999999999999,62.1,62.400000000000006
KS,20109,Logan County,6.7,0.25,3.3671830814,3.169689345,7.032349e-4,0.12,0.1689594641,0.7605224964,0.39,8,0.1039492336,0.0951259615,0.7132805629,3.7011027964,77.931278781,79.794738169,80.348673252,50267,0.315,0.268,0.132727652,0.0061068702,280.59523113,5512.3194136,5186.3509663,8354,8115,7.089685e-4,212.7,0.1425490107,17.724211273,0.6877022654,0.0215568862,0.1009379187,0.702110767364502,0.32261228561401367,0.23704566061496735,1.2617686986923218,0.4996415770609319,40.4,2790,0.956989247311828,3.5842293906810036e-4,0.003942652329749104,0,0,0.05555555555555555,2254,0.18722271517302574,0.2910394265232975,72.04301075268816,40.86021505376344,11.11111111111111,49926,0.4528,1441,29.840388619014576,650,829.4629898403484,620.1015965166908,209.36139332365747,0,0,0,0,Logan,rural,West North Central,16.5,16.3,15.6,14.6,11,12.8,77.9,82.4,82.4,83.4,83.4,85.7,61.400000000000006,66.10000000000001,66.80000000000001,68.80000000000001,72.4,72.9
KS,20111,Lyon County,9.1,0.3333333333,3.7351265209,3.6082945407,5.986948e-4,0.096,0.1740383042,0.7094686851,0.51,7.5,0.1216867914,0.115265821,0.5889281508,4.446287559,65.324615394,79.301299753,78.758763861,47982,0.392,0.231,0.1726005465,0.0307628418,337.43333709,6522.9806152,6788.1756915,3775,3883,6.288931e-4,518.1,0.181598154,10.781025395,0.6346414073,0.0353252693,0.1227535007,0.622281014919281,0.24307960271835327,0.27270644903182983,1.1380670070648191,0.5145937180950093,32.9,33302,0.8853522310972314,0.02186054891598102,0.005465137228995255,0.02119992793225632,0,0.20878625908353854,27088,0.34901063201417604,0.17821752447300462,36.69449282325385,56.813404600324304,8.017536484295238,42992,0.4618,18476,58.29183806018619,694,440.5461561294153,315.40516473731077,99.25794004155536,0,9.142178688037994,0,16.74087266251113,Lyon,urban_cluster,West North Central,41.7,38.9,45.9,43,37.8,43.3,53.4,59.2,51.9,54.5,53.3,54,11.699999999999996,20.300000000000004,6,11.5,15.5,10.700000000000005
KS,20113,McPherson County,8.8,0.1875,3.2710629813,3.1251910904,4.905912e-4,0.11,0.1844298307,0.7697052776,0.53,8,0.1019117177,0.0937218449,0.6994633274,3.8760462188,115.78648141,78.48407698,78.571116263,58017,0.308,0.215,0.1324955539,8.141213e-4,341.91749444,6695.3952682,6495.982801,2827,2783,7.315034e-4,296.1,0.1359025833,24.035112164,0.7193503045,0.0256866111,0.090378625,0.7448959946632385,0.31451892852783203,0.25906553864479065,1.3184804916381836,0.5054876354542929,40.8,28792,0.948388441233676,0.010419560989163657,0.006390664073353709,0.0048624617949430396,3.473186996387886e-4,0.04018477354820783,23289,0.2222937867662845,0.23235621005834955,44.69991664351209,12.885523756599055,8.682967490969714,56946,0.4042,15622,24.580719498143644,780,623.5777930089102,592.4605894448252,30.84304318026045,0,0,0,0.27416038382453733,McPherson,urban_cluster,West North Central,26.3,26.8,31.5,28,25.3,28.6,68.2,71.8,66.8,69.5,67.1,69,41.900000000000006,45,35.3,41.5,41.8,40.4
KS,20115,Marion County,8.9,0.1739130435,3.5889736077,3.4381698672,3.34728e-4,0.073,0.1441831478,0.5227488152,0.37,7.7,0.1112202056,0.1024123402,0.7951555648,3.7055846057,82.837687834,78.96027586,78.822630301,51712,0.4,0.288,0.1476215513,0.0011409514,373.38613053,6758.1289726,6814.8517336,2983,3031,3.337227e-4,133.5,0.1540289266,27.532120808,0.658782304,0.0311206754,0.1073504274,0.7595192193984985,0.32412588596343994,0.2320546656847,1.315699815750122,0.5038471084636387,45,12087,0.9553239017125837,0.006618681227765368,0.0071978158351948375,0.0030611400678414824,0,0.03309340613882684,9935,0.22506290890790137,0.22768263423512866,38.05741705965087,26.143790849673202,6.122280135682964,50212,0.4237,5930,39.29173693086003,622,556.7140600315956,540.9952606635071,12.638230647709321,2.764612954186414,0,0,0.31595576619273297,Marion,urban_cluster,West North Central,25,24.9,29.7,25.6,21.4,24.8,70.4,73.3,68.6,71.9,71.2,73.1,45.400000000000006,48.4,38.89999999999999,46.3,49.8,48.3
KS,20117,Marshall County,8.8,0.4166666667,3.656483306,3.3046450802,6.17157e-4,0.118,0.1840728043,0.504003163,0.33,8.2,0.1125353966,0.0987594047,0.7699416342,3.8895800933,115.74779165,77.522108118,77.296998883,51066,0.346,0.288,0.1447529244,0.0021753317,382.02012379,7959.8844949,8264.4512635,6306,6434,5.130836e-4,195,0.1517606203,22.575679836,0.60968523,0.026277104,0.0846143739,0.7659962773323059,0.30983418226242065,0.2235245406627655,1.2993550300598145,0.49923927376001626,44,9859,0.9683537884166751,0.002840044629272746,0.0031443351252662542,0.0031443351252662542,0.002738614463941576,0.02353179835683132,7909,0.19888734353268428,0.2250735368698651,40.97778679379247,18.967440916928695,11.46160868242215,50420,0.4318,5085,41.29793510324484,586,636.9477117722645,421.2711278046852,204.8037955915785,0,0,0,10.872788376000791,Marshall,urban_cluster,West North Central,35.8,35,35.4,30.8,22.9,24.6,59.9,63.8,62.7,66.9,70.8,72.9,24.1,28.799999999999997,27.300000000000004,36.10000000000001,47.9,48.3
KS,20119,Meade County,7.1,0.375,3.5744108834,3.4981837679,2.411963e-4,0.151,0.1704661255,0.6791256831,0.4,7.2,0.1116523074,0.1045618218,0.6943283582,3.973489493,126.45185463,75.169511531,73.48562668,67220,0.349,0.307,0.1637213738,0.0348749052,447.7428676,11905.256141,14491.887549,4455,4634,2.32396e-4,209.2,0.1597586558,32.53544039,0.5146067416,0.0209515495,0.1531114327,0.6616602540016174,0.3225805461406708,0.26469290256500244,1.2489336729049685,0.4963911525029104,37.7,4295,0.8731082654249127,0.007217694994179278,0,0.009545983701979045,9.313154831199069e-4,0.16647264260768335,3372,0.2422894424673784,0.20349243306169965,63.56228172293364,43.30616996507567,8.381839348079161,54167,0.3867,2115,28.368794326241133,607,728.3060109289618,546.0109289617486,182.29508196721312,0,0,0,0,Meade,rural,West North Central,19.5,16.8,18.5,15.1,12.2,14.4,78.1,82.4,79.8,83.6,82.3,83.5,58.599999999999994,65.60000000000001,61.3,68.5,70.1,69.1
KS,20121,Miami County,9.7,0.1379310345,3.3141799422,3.0176431182,2.375297e-4,0.121,0.1826592002,0.6218928234,0.4,8.5,0.1033434437,0.0921283988,0.7854954035,3.9621020231,80.976553058,79.15232594,79.250029898,71770,0.354,0.295,0.1362097306,0.0010893944,332.82941795,7053.9858468,6982.4722723,4909,4786,4.781686e-4,224.1,0.1498049931,13.448492275,0.701496562,0.0360066403,0.0715988729,0.746772289276123,0.28370651602745056,0.24027776718139648,1.2707566022872925,0.509946627850558,41.7,32976,0.9571203299369239,0.01522319262493935,0.007611596312469675,0.004002911208151383,0,0.030082484230955848,26101,0.20374698287421938,0.24748301795245026,37.33017952450267,17.345948568655995,12.463609898107716,63501,0.4206,17026,43.521672735815805,1001,490.773782291762,280.9955165156922,178.42437551468572,0,0,0,31.353890261384084,Miami,urban_cluster,West North Central,39.2,34.5,37.3,31.7,26.6,29.3,57,64.3,61,66.4,66.6,68.6,17.799999999999997,29.799999999999997,23.700000000000003,34.7,39.99999999999999,39.3
KS,20123,Mitchell County,7.8,0.1666666667,3.6571917249,3.5073758714,4.878049e-4,0.081,0.1772686734,0.7911501648,0.54,7.8,0.1135178491,0.1029417036,0.7427370031,4.0703515242,80.419467945,79.942794949,80.452087336,51514,0.3,0.263,0.1482823817,0.0022413793,270.63569318,5459.4889294,4756.7479171,5490,5269,9.791123e-4,81.6,0.1614795095,21.214099217,0.7530966144,0.02276707529999999,0.101884312,0.7637801766395569,0.31591498851776123,0.23495468497276303,1.3146498203277588,0.48651685393258426,43.7,6230,0.9738362760834671,0.006741573033707865,0.004173354735152488,0.005296950240770465,0,0.02231139646869984,5102,0.23833790670325364,0.26340288924558586,33.06581059390048,25.84269662921348,8.186195826645264,44591,0.434,2982,38.22937625754527,640,792.091636591872,476.6985721010513,315.3930644908207,0,0,0,0,Mitchell,urban_cluster,West North Central,23,20.7,21.9,19.7,16.2,18,72,77.9,76.2,78.5,78.5,80.7,49,57.2,54.3,58.8,62.3,62.7
KS,20125,Montgomery County,10.1,0.1590909091,4.0282052646,3.9928060869,5.603985e-4,0.13,0.1628746669,0.7458769135,0.38,7,0.1259210362,0.1188230697,0.6891712217,4.4567804162,108.00905334,74.642782956,74.314638535,42479,0.406,0.323,0.1773535566,0.0152364898,511.76238115,10350.079328,10619.997562,4530,4524,3.378793e-4,377.8,0.1930578942,19.351271655,0.6653877775,0.0431441284,0.1255523267,0.6694117188453674,0.2625168561935425,0.22269472479820251,1.15462327003479,0.5045273884588949,40.3,33463,0.8512984490332606,0.05307354391417386,0.031049218539879866,0.010280010758150793,0.0016137226190120432,0.06203866957535188,26762,0.24433898811748,0.28237157457490364,44.795744553686156,18.109553835579597,4.333144069569375,43977,0.4322,15421,58.297127293949806,636,539.708494262919,434.6649375546221,81.7569281948634,0,0,0,23.28662851343351,Montgomery,urban_cluster,West North Central,34.7,30.7,31.2,28.2,22,24,61.8,68,66.9,69.5,72.3,74,27.09999999999999,37.3,35.7,41.3,50.3,50
KS,20127,Morris County,8.7,0.1818181818,3.6433257966,3.4892763335,1.811266e-4,0.146,0.1643286386,0.5173054196,0.47,8,0.1097858069,0.1015169165,0.7841566533,4.251313219,64.534633587,79.611093036,79.942230119,49287,0.386,0.309,0.1512156683,0.0066375877,318.32979737,5962.5343195,5685.2881943,4733,4809,5.499542e-4,220,0.1510634031,20.164986251,0.5775547445,0.0278056951,0.1089036056,0.7601357698440552,0.30614906549453735,0.3232150673866272,1.3894999027252195,0.5090098126672614,47.9,5605,0.9591436217662801,8.920606601248885e-4,0.001962533452274755,0.005887600356824264,0,0.04495985727029438,4646,0.2074903142488162,0.24567350579839428,35.504014272970565,24.08563782337199,22.836752899197144,50338,0.416,2811,23.479188900747065,607,577.5789295964883,425.62890427148403,151.95002532500425,0,0,0,0,Morris,rural,West North Central,33.4,31.7,31.9,28,22.9,25.1,60.5,66.8,66,69.2,69.4,73.3,27.1,35.099999999999994,34.1,41.2,46.50000000000001,48.2
